timestep,sim_initial,sim_approaching,sim_picking,sim_done,state_progress,state_prob_initial,state_prob_approaching,state_prob_picking,state_prob_done,done_detected,red_on_blue,task_complete,bidirectional_raw,bidirectional_ema,distance,current_state,state_confidence,done_confidence,episode_progress
0,0.6291868537664413,0.8435505896806716,0.6301320791244507,0.6230707615613937,0.3860493608564139,0.08710364252328873,0.7430295944213867,0.0879308357834816,0.08193593472242355,0,0,0,-5.546763539310273e-05,-3.5527487195439896e-05,0.2862102766218496,approaching,0.7430295944213867,0,0.0
1,0.6290469616651535,0.8437326967716217,0.6299339979887009,0.622536726295948,0.38570333257317546,0.08692774921655655,0.743921160697937,0.08770228922367096,0.08144881576299667,0,0,0,-0.00034602828323843093,-0.0002528780444255336,0.28674223832870394,approaching,0.743921160697937,0,-0.00034602828323843093
2,0.6298548877239227,0.8439477503299713,0.6303453743457794,0.6230002865195274,0.3856774142384529,0.08736675977706909,0.7432582378387451,0.08779627084732056,0.08157869428396225,0,0,0,-2.5918334722541125e-05,-9.400624763343888e-05,0.287410839210589,approaching,0.7432582378387451,0,-0.00037194661796097206
3,0.6295942515134811,0.8432201862335205,0.630035936832428,0.6228652149438858,0.38592187739908695,0.08766510337591171,0.7423216104507446,0.0880531296133995,0.08196014910936356,0,0,0,0.00024446316063403417,0.00014292233815379224,0.2881626565368471,approaching,0.7423216104507446,0,-0.0001274834573269379
4,0.6306634694337845,0.8441486030817031,0.6315311938524246,0.6232415661215782,0.3857393689453602,0.08777342736721039,0.7421934008598328,0.08853839337825775,0.08149482309818268,0,0,0,-0.0001825084537267485,-8.487921616258628e-05,0.2889610280268144,approaching,0.7421934008598328,0,-0.0003099919110536864
5,0.6308420598506927,0.8442626267671585,0.6339299827814102,0.6227067112922668,0.385974989309907,0.08769194036722183,0.7410256862640381,0.09044202417135239,0.08084035664796829,0,0,0,0.0002356203645467736,0.00013947049033396564,0.2897811064362628,approaching,0.7410256862640381,0,-7.43715465069128e-05
6,0.6309377104043961,0.8449232995510101,0.6337139308452606,0.6237797737121582,0.38614675372838975,0.08728066086769104,0.7417299747467041,0.08973777294158936,0.08125155419111252,0,0,0,0.00017176441848276713,0.00016207624003812668,0.29060620083096106,approaching,0.7417299747467041,0,9.739287197585433e-05
7,0.631601944565773,0.8461687684059143,0.635943204164505,0.6247201263904572,0.38644193276762967,0.08676326274871826,0.7416306734085083,0.09061284363269806,0.08099320530891418,0,0,0,0.0002951790392399234,0.00025524819947938437,0.2907652694628334,approaching,0.7416306734085083,0,0.0003925719112157777
8,0.6327229738235474,0.8469132602214813,0.6374341994524002,0.6248250529170036,0.38619128689169885,0.08704791963100433,0.7412675619125366,0.09124709665775299,0.08043743669986725,0,0,0,-0.00025064587593082166,-9.887765330775983e-05,0.2904609871010512,approaching,0.7412675619125366,0,0.00014192603528495606
9,0.6313807219266891,0.844759178161621,0.6353392601013184,0.6235662400722504,0.3863763087242842,0.08762720972299576,0.7401670217514038,0.09116552025079727,0.08104029297828674,0,0,0,0.00018502183258534144,9.985198681741105e-05,0.28984492749408547,approaching,0.7401670217514038,0,0.0003269478678702975
10,0.6298977881669998,0.8422429680824279,0.6321688145399094,0.6209046766161919,0.38578395001590254,0.08851982653141022,0.7400203943252563,0.09055314213037491,0.08090661466121674,0,0,0,-0.0005923587083816462,-0.00038469549982192896,0.28902535076754093,approaching,0.7400203943252563,0,-0.00026541084051134867
11,0.6302862763404846,0.8431070417165756,0.6329462975263596,0.6218138411641121,0.3859461806714535,0.08814051747322083,0.7403625249862671,0.09051655232906342,0.08098045736551285,0,0,0,0.0001622306555509323,-1.8471910609261111e-06,0.28807764262237573,approaching,0.7403625249862671,0,-0.00010318018496041637
12,0.6304913312196732,0.8431511342525482,0.632741168141365,0.621228002011776,0.38551484927535057,0.08833478391170502,0.7408008575439453,0.09034471213817596,0.08051960915327072,0,0,0,-0.0004313313961029075,-0.00030248613459031305,0.2876466621275593,approaching,0.7408008575439453,0,-0.0005345115810633239
13,0.6309070885181427,0.8444910913705825,0.6326253265142441,0.6217474490404129,0.3850511208921671,0.08776584267616272,0.7428631782531738,0.08928694576025009,0.08008401840925217,0,0,0,-0.00046372838318348153,-0.000415355708605531,0.28753458598339154,approaching,0.7428631782531738,0,-0.0009982399642468054
14,0.6312224864959717,0.8442570090293884,0.632417693734169,0.6220632493495941,0.38514306090772155,0.0881657749414444,0.7421591281890869,0.08922583609819412,0.08044923841953278,0,0,0,9.194001555445919e-05,-6.024870169353789e-05,0.2876201621829346,approaching,0.7421591281890869,0,-0.0009062999486923462
