timestep,sim_initial,sim_approaching,sim_picking,sim_done,state_progress,state_prob_initial,state_prob_approaching,state_prob_picking,state_prob_done,done_detected,red_on_blue,task_complete,bidirectional_raw,bidirectional_ema,distance,current_state,state_confidence,done_confidence,episode_progress
0,0.6291853487491608,0.8435495018959045,0.6301309764385223,0.6230703145265579,0.3860498757660389,0.08710324019193649,0.7430294156074524,0.08793090283870697,0.08193646371364594,0,0,0,-5.380846560004704e-05,-3.766601818780928e-05,0.28621015301006497,approaching,0.7430294156074524,0,0.0
1,0.6290432810783386,0.8437276303768158,0.629930853843689,0.6225344985723495,0.3857047782093287,0.08692855387926102,0.7439171075820923,0.08770351856946945,0.08145077526569366,0,0,0,-0.0003450975567101944,-0.00025286809515347885,0.2867421387154944,approaching,0.7439171075820923,0,-0.0003450975567101944
2,0.629847526550293,0.8439411342144012,0.6303244531154633,0.6229964792728424,0.3856755559146404,0.08736707270145416,0.7432662844657898,0.08778475224971771,0.08158189803361893,0,0,0,-2.92222946882692e-05,-9.631603482783211e-05,0.28741075878308636,approaching,0.7432662844657898,0,-0.0003743198513984636
3,0.6296452879905701,0.8432428210973739,0.6300258338451385,0.6229526698589325,0.3859367521852255,0.08768563717603683,0.7422851920127869,0.0880199745297432,0.08200925588607788,0,0,0,0.00026119627058507344,0.00015394257896120177,0.2881625915189559,approaching,0.7422851920127869,0,-0.00011312358081339013
4,0.6306634694337845,0.8441486030817031,0.6315311938524246,0.6232415661215782,0.3857393689453602,0.08777342736721039,0.7421934008598328,0.08853839337825775,0.08149482309818268,0,0,0,-0.00019738323986528972,-9.198549421734226e-05,0.288960975428517,approaching,0.7421934008598328,0,-0.00031050682067867985
5,0.6308422684669495,0.844262820482254,0.633928969502449,0.6227085813879967,0.38597548559308054,0.08769191056489944,0.741025447845459,0.09044091403484344,0.08084167540073395,0,0,0,0.00023611664772033025,0.00013768600513902848,0.28978106387048547,approaching,0.741025447845459,0,-7.43901729583496e-05
6,0.6309377104043961,0.8449232995510101,0.6337139308452606,0.6237797737121582,0.38614675372838975,0.08728066086769104,0.7417299747467041,0.08973777294158936,0.08125155419111252,0,0,0,0.00017126813530921048,0.0001611934962581559,0.29060616638123926,approaching,0.7417299747467041,0,9.687796235086088e-05
7,0.6312599331140518,0.8452875882387161,0.6340267509222031,0.6239630654454231,0.38605767719447615,0.08726409077644348,0.7419003844261169,0.08971226960420609,0.08112332969903946,0,0,0,-8.907653391360126e-05,-1.3995524862074102e-05,0.2914251449240446,approaching,0.7419003844261169,0,7.801428437259617e-06
8,0.6311083287000656,0.8450961232185363,0.633306547999382,0.6227935403585434,0.385424308180809,0.08740617334842682,0.7428125143051147,0.08934882283210754,0.0804324671626091,0,0,0,-0.0006333690136671177,-0.0004475569670256046,0.29223060431905984,approaching,0.7428125143051147,0,-0.0006255675852298581
9,0.6296806782484055,0.8436085700988769,0.632973700761795,0.6217171922326088,0.385902413725853,0.08733439445495605,0.7417581081390381,0.09025818109512329,0.08064925670623779,0,0,0,0.00047810554504396086,0.00020040679142309118,0.29301765393278395,approaching,0.7417581081390381,0,-0.00014746204018589726
