timestep,stage_similarity_far,stage_similarity_approaching,stage_similarity_near,stage_similarity_touching,stage_progress,stage_prob_far,stage_prob_approaching,stage_prob_near,stage_prob_touching,bidirectional_raw,bidirectional_ema,bidirectional_norm,bidirectional_visual,distance,gt_raw,gt_norm,episode_progress
0,0.6530764251947403,0.6527155041694641,0.6440315097570419,0.6394213140010834,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30412607796583674,-0.0002995293172185498,0.3917478440683265,0.0
1,0.6508160084486008,0.6499214172363281,0.6408285796642303,0.6372369974851608,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.304625223412206,-0.0004991454463692535,0.390749553175588,nan
2,0.6505015194416046,0.649027019739151,0.6415719091892242,0.638429269194603,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30525150961153463,-0.0006262861993286406,0.38949698077693073,nan
3,0.6538768112659454,0.6534584313631058,0.6446868777275085,0.6406948864459991,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3059541457216316,-0.0007026361100969658,0.3880917085567368,nan
4,0.6512824296951294,0.6513363122940063,0.6412398964166641,0.6385970413684845,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3066982608772016,-0.000744115155569991,0.3866034782455968,nan
5,0.651536762714386,0.6515874564647675,0.6405413746833801,0.6381704807281494,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30746022636464637,-0.0007619654874447823,0.38507954727070726,nan
6,0.6530351638793945,0.652855321764946,0.641544446349144,0.639654353260994,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30822419739027596,-0.000763971025629584,0.3835516052194481,nan
7,0.6523105204105377,0.6527365446090698,0.6401845812797546,0.63765449821949,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3089796143067194,-0.0007554169164434299,0.38204077138656123,nan
8,0.652527391910553,0.6527133584022522,0.6406333446502686,0.6377180218696594,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30971949069130666,-0.0007398763845872791,0.38056101861738667,nan
9,0.6504534482955933,0.6502978801727295,0.6385472863912582,0.6360117495059967,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31043921427656107,-0.0007197235852544059,0.37912157144687786,nan
10,0.6516239643096924,0.6511776447296143,0.6396246552467346,0.636441245675087,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3111357624145933,-0.0006965481380322158,0.3777284751708134,nan
11,0.6507995426654816,0.6494061946868896,0.6384889334440231,0.6357242912054062,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3118071488694883,-0.0006713864548950066,0.3763857022610234,nan
12,0.6519661098718643,0.6506884098052979,0.63994200527668,0.636964812874794,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31245208162454935,-0.0006449327550610562,0.3750958367509013,nan
13,0.6505262553691864,0.6493935883045197,0.6382356882095337,0.6347751915454865,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31306970935512796,-0.0006176277305786071,0.3738605812897441,nan
14,0.6484189480543137,0.6466476321220398,0.6354751288890839,0.6333416998386383,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31365948074972155,-0.0005897713945935967,0.3726810385005569,nan
15,0.6453531384468079,0.644524097442627,0.6326974779367447,0.6305155754089355,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31422102541097174,-0.0005615446612501906,0.3715579491780565,nan
16,0.645037829875946,0.6451596617698669,0.6329919099807739,0.6310442388057709,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31475410283770267,-0.0005330774267309213,0.37049179432459467,nan
17,0.6451931297779083,0.6454858779907227,0.6340047121047974,0.6323480010032654,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3152585422800346,-0.0005044394423319165,0.36948291543993084,nan
18,0.6463239192962646,0.6470413208007812,0.6352998316287994,0.6330094188451767,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3157342310867749,-0.00047568880674031533,0.3685315378264502,nan
19,0.6448442786931992,0.64602430164814,0.634457141160965,0.6324077248573303,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3161810798067902,-0.00044684872001532483,0.36763784038641956,nan
20,0.6444752812385559,0.6460022926330566,0.6344043612480164,0.6318326741456985,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31659902774226795,-0.0004179479354777249,0.3668019445154641,nan
21,0.6465310901403427,0.6474153399467468,0.6357515305280685,0.6328983008861542,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31698801843612334,-0.00038899069385539553,0.3660239631277533,nan
22,0.6469016820192337,0.6472394615411758,0.6359633803367615,0.6330293864011765,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31734801284880404,-0.00035999441268069754,0.3653039743023919,nan
23,0.6489608585834503,0.6497702747583389,0.6381777226924896,0.6349449753761292,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31767896872916634,-0.0003309558803623047,0.3646420625416673,nan
24,0.6500166356563568,0.6511441916227341,0.6385101974010468,0.6352755427360535,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31798085737613485,-0.0003018886469685067,0.3640382852477303,nan
25,0.6488515734672546,0.6502171754837036,0.6385699361562729,0.6351219713687897,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3182536440481011,-0.00027278667196622974,0.36349271190379784,nan
26,0.6499373614788055,0.65115787088871,0.639158234000206,0.6348278671503067,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3184973066866412,-0.00024366263854014303,0.36300538662671755,nan
27,0.6487585604190826,0.6499369889497757,0.6370803415775299,0.6326405107975006,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3194017995922634,-0.0009044929056221673,0.3611964008154732,nan
28,0.6495746076107025,0.6496281921863556,0.638059675693512,0.6336445510387421,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3207938264068568,-0.0013920268145933834,0.35841234718628645,nan
29,0.6501461267471313,0.6501146703958511,0.6387405842542648,0.6342259049415588,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3225525032189527,-0.001758676812095905,0.35489499356209464,nan
30,0.6521622836589813,0.652176022529602,0.6407793909311295,0.6361809819936752,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3245923989669283,-0.0020398957479756397,0.35081520206614336,nan
31,0.6509696245193481,0.6512743532657623,0.6395567059516907,0.634204775094986,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.32685239686559364,-0.0022599978986653224,0.3462952062688127,nan
32,0.6521869003772736,0.6520770788192749,0.6418747901916504,0.6353254020214081,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.32928835601416445,-0.00243595914857081,0.3414232879716711,nan
33,0.6511067599058151,0.6512571424245834,0.6412882208824158,0.6348453909158707,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.33019734619515306,-0.0009089901809886114,0.3396053076096939,nan
34,0.6504469215869904,0.6508601903915405,0.6410087198019028,0.6346351206302643,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.33001339678277536,0.00018394941237770412,0.3399732064344493,nan
35,0.6495863795280457,0.6500459760427475,0.639992892742157,0.633352741599083,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.32906587863805997,0.0009475181447153869,0.34186824272388006,nan
36,0.6487279534339905,0.6492947787046432,0.6389118432998657,0.6323830783367157,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.32759279830350757,0.0014730803345524013,0.34481440339298486,nan
37,0.650195837020874,0.6504757255315781,0.6399029791355133,0.6334304064512253,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3257619749836474,0.0018308233198601753,0.3484760500327052,nan
38,0.6508997976779938,0.6508775502443314,0.6398975104093552,0.6343590468168259,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.32369014273636354,0.0020718322472838557,0.3526197145272729,nan
39,0.649405837059021,0.6500051319599152,0.638568565249443,0.633583128452301,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3214578568197301,0.0022322859166334363,0.3570842863605398,nan
40,0.6484120041131973,0.6497730314731598,0.6377411335706711,0.6324973553419113,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3191205039787596,0.00233735284097053,0.36175899204248085,nan
41,0.6504234969615936,0.6517322063446045,0.6410279870033264,0.6360088586807251,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31671611442564457,0.002404389553115005,0.36656777114871086,nan
42,0.6489781439304352,0.6502618193626404,0.6404154300689697,0.6352023780345917,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31427086854763786,0.0024452458780067077,0.3714582629047243,nan
43,0.6490457653999329,0.6511678248643875,0.6405284106731415,0.6349794715642929,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.31180286436967825,0.002468004177959615,0.3763942712606435,nan
44,0.6488214880228043,0.6506056487560272,0.641249880194664,0.6351106762886047,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30932474767526685,0.002478116694411392,0.3813505046494663,nan
45,0.6495114862918854,0.6516494303941727,0.6416151821613312,0.6356148421764374,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3068454598650114,0.0024792878102554705,0.38630908026997723,nan
46,0.6487813591957092,0.6503203362226486,0.641089141368866,0.6350430101156235,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.3043714772433382,0.0024739826216731986,0.39125704551332363,nan
47,0.6514192819595337,0.6527246236801147,0.643490731716156,0.637239396572113,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.30190759765803094,0.0024638795853072493,0.39618480468393813,nan
48,0.6522032618522644,0.6531872451305389,0.6445180475711823,0.6387148201465607,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2994575282322764,0.002450069425754542,0.4010849435354472,nan
49,0.6530636847019196,0.6544071435928345,0.6451321244239807,0.6389942020177841,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2978087386141417,0.001648789618134694,0.4043825227717166,nan
50,0.6516291052103043,0.6531606018543243,0.6436938643455505,0.6377323865890503,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.296696871711129,0.0011118669030126815,0.40660625657774196,nan
51,0.651281550526619,0.6527857333421707,0.6431970298290253,0.6371980905532837,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.295945836867031,0.0007510348440979975,0.40810832626593796,nan
52,0.6507860422134399,0.6524248123168945,0.6427070945501328,0.6364857703447342,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2946644125634248,0.0012814243036062267,0.4106711748731504,nan
53,0.6505677998065948,0.6525301784276962,0.6416140645742416,0.6348905861377716,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2930288404036448,0.0016355721597799966,0.4139423191927104,nan
54,0.6506646275520325,0.6522397696971893,0.6415925920009613,0.6349022090435028,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2911610274523959,0.0018678129512488817,0.41767794509520817,nan
55,0.6512115299701691,0.6531721502542496,0.6422713249921799,0.6355000436306,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.28914474520767786,0.0020162822447180595,0.4217105095846443,nan
56,0.6513012945652008,0.6535990238189697,0.6411536633968353,0.634865015745163,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.28703754862435626,0.002107196583321591,0.42592490275128747,nan
57,0.651987612247467,0.6544028222560883,0.6412452012300491,0.6344521045684814,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.28540577859760735,0.0016317700267489132,0.4291884428047853,nan
58,0.6521542966365814,0.6542312949895859,0.6415445953607559,0.6341071426868439,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.28405891110424675,0.001346867493360604,0.4318821777915065,nan
59,0.6517256498336792,0.6540549695491791,0.6412080675363541,0.6340243518352509,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2828837066027487,0.0011752045014980506,0.4342325867945026,nan
60,0.6519974172115326,0.6544212102890015,0.6412187963724136,0.6341236680746078,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.28181082021369935,0.0010728863890493434,0.4363783595726013,nan
61,0.6543414741754532,0.6562259495258331,0.6435559093952179,0.636725127696991,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2807965267409025,0.0010142934727968567,0.438406946518195,nan
62,0.6545577198266983,0.6564556509256363,0.6440539807081223,0.6371610313653946,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2798126540814649,0.0009838726594376124,0.44037469183707023,nan
63,0.6531543731689453,0.6551360040903091,0.6429660618305206,0.6365001946687698,nan,nan,nan,0.0,0.0,nan,nan,1.0,nan,0.2788407005791724,0.0009719535022925108,0.44231859884165525,nan
