timestep,sim_initial,sim_approaching,sim_picking,sim_done,state_progress,state_prob_initial,state_prob_approaching,state_prob_picking,state_prob_done,done_detected,red_on_blue,task_complete,bidirectional_raw,bidirectional_ema,distance,current_state,state_confidence,done_confidence,episode_progress
0,0.6292142570018768,0.843579825758934,0.6301029324531555,0.6231085807085037,0.3860397371649742,0.08710608631372452,0.7430635690689087,0.0878835916519165,0.08194675296545029,0,0,0,2.5914534926396726e-05,3.394568847763677e-05,0.28621175443882285,approaching,0.7430635690689087,0,0.0
1,0.6291023790836334,0.8437793970108032,0.6299833953380585,0.6225512847304344,0.3856850266456604,0.08693674206733704,0.7439331412315369,0.08770611882209778,0.08142399042844772,0,0,0,-0.0003547105193137945,-0.0002381136569763651,0.28674342974942635,approaching,0.7439331412315369,0,-0.0003547105193137945
2,0.6298548132181168,0.8439470946788787,0.6303385645151138,0.6229992657899857,0.3856755692511797,0.08736767619848251,0.7432621717453003,0.08779134601354599,0.08157885074615479,0,0,0,-9.457394480716363e-06,-7.805427322941099e-05,0.28741180173100095,approaching,0.7432621717453003,0,-0.00036416791379451086
3,0.629593700170517,0.8432377398014068,0.6300908774137497,0.6228640675544739,0.38592796303331856,0.08764901757240295,0.7423205375671387,0.08808588236570358,0.08194464445114136,0,0,0,0.0002523937821388711,0.00015325936552838647,0.2881634351648386,approaching,0.7423205375671387,0,-0.00011177413165563976
4,0.6306550800800323,0.8441348791122436,0.6315168738365173,0.6232300400733948,0.38573854342103003,0.08777759224176407,0.7421889305114746,0.08853735029697418,0.08149617165327072,0,0,0,-0.00018941961228852167,-8.66159189434492e-05,0.2889616584097161,approaching,0.7421889305114746,0,-0.00030119374394416143
5,0.6308463364839554,0.8442593485116958,0.6339124441146851,0.6227184534072876,0.3859762828797102,0.0876980647444725,0.7410213351249695,0.09042862802743912,0.08085206151008606,0,0,0,0.000237739458680164,0.00014043284539308002,0.28978161703953265,approaching,0.7410213351249695,0,-6.345428526399743e-05
6,0.6309637874364853,0.8449528187513351,0.6337529718875885,0.6237911283969879,0.3861412734538317,0.08727855980396271,0.7417368292808533,0.0897471234202385,0.0812375470995903,0,0,0,0.00016499057412150409,0.00015762325550297687,0.2906066145127249,approaching,0.7417368292808533,0,0.00010153628885750665
7,0.6312761157751083,0.8453039497137069,0.6340652704238892,0.6239816769957542,0.3860644432157278,0.08726204931735992,0.7418844699859619,0.0897301509976387,0.08112336695194244,0,0,0,-7.683023810389766e-05,-6.494190021835292e-06,0.29142550798701605,approaching,0.7418844699859619,0,2.4706050753608988e-05
8,0.631098061800003,0.845085871219635,0.6333019733428955,0.6227901503443718,0.3854292035847902,0.0874052420258522,0.7428046464920044,0.08935298770666122,0.08043716847896576,0,0,0,-0.0006352396309375896,-0.00044661599866286327,0.2922308984492145,approaching,0.7428046464920044,0,-0.0006105335801839806
9,0.6296823918819427,0.8436098217964172,0.6329769492149353,0.6217176839709282,0.38590242087841037,0.08733465522527695,0.7417569160461426,0.09025987982749939,0.0806485190987587,0,0,0,0.00047321729362015397,0.00019726730593524875,0.29301789218927793,approaching,0.7417569160461426,0,-0.00013731628656382666
10,0.6295961886644363,0.8443997919559478,0.6330871284008026,0.6206101402640343,0.3850894380360842,0.08682362735271454,0.7439064383506775,0.08990814536809921,0.07936185598373413,0,0,0,-0.0008129828423261709,-0.000509907797847745,0.29378326223733353,approaching,0.7439064383506775,0,-0.0009502991288899976
11,0.6303067803382874,0.845918846130371,0.6342754364013672,0.6206285879015923,0.3845460964739323,0.08631252497434616,0.7455301284790039,0.08980686962604523,0.07835055142641068,0,0,0,-0.0005433415621519111,-0.0005333114328606612,0.2945248849801842,approaching,0.7455301284790039,0,-0.0014936406910419087
12,0.6322348266839981,0.846756887435913,0.6356782168149948,0.6225180104374886,0.38483649484813215,0.08705976605415344,0.743831992149353,0.09010983258485794,0.07899834960699081,0,0,0,0.0002903983741998628,4.328543208170557e-05,0.29524136390981703,approaching,0.743831992149353,0,-0.0012032423168420459
13,0.6323035061359406,0.8464412063360214,0.6338861584663391,0.6236265599727631,0.38502795815467833,0.08738210052251816,0.743722140789032,0.08877608180046082,0.08011967688798904,0,0,0,0.00019146330654618016,0.00014700994420683777,0.2959317795855939,approaching,0.743722140789032,0,-0.0010117790102958657
14,0.6338923424482346,0.8476404517889022,0.6352447271347046,0.6259741932153702,0.3855053558200598,0.08759988099336624,0.7426764369010925,0.0887925997376442,0.08093108981847763,0,0,0,0.00047739766538146267,0.0003782813490290752,0.29659552420451346,approaching,0.7426764369010925,0,-0.000534381344914403
15,0.6342509686946869,0.8476864069700241,0.6362092941999435,0.6268264949321747,0.38603446662425994,0.08772079646587372,0.7413797974586487,0.08945557475090027,0.0814438983798027,0,0,0,0.0005291108042001502,0.00048386196764882775,0.2972321926167243,approaching,0.7413797974586487,0,-5.270540714252814e-06
16,0.6343278735876083,0.8467646658420562,0.6362135261297226,0.6264188885688782,0.38618828244507314,0.08841267228126526,0.7398022413253784,0.0900956317782402,0.08168946951627731,0,0,0,0.00015381582081319678,0.00025282966486388605,0.2978415108452069,approaching,0.7398022413253784,0,0.00014854528009894397
17,0.632930189371109,0.8455636918544769,0.6362397372722626,0.6273408383131027,0.38764309957623483,0.08800200372934341,0.7378165125846863,0.09096328914165497,0.08321824669837952,0,0,0,0.0014548171311616898,0.0010942208912723486,0.29842328943258856,approaching,0.7378165125846863,0,0.0016033624112606337
18,0.6325715780258179,0.8446230411529541,0.6353390961885452,0.6268022507429123,0.3876595499366522,0.08843747526407242,0.7371638417243958,0.09091917425394058,0.0834796354174614,0,0,0,1.6450360417363807e-05,0.0003397815196738593,0.29897739316368005,approaching,0.7371638417243958,0,0.0016198127716779975
19,0.6326274275779724,0.8457962095737457,0.632455438375473,0.6252586990594864,0.38563596792519095,0.08805666863918304,0.7422366738319397,0.08790533989667892,0.08180128782987595,0,0,0,-0.0020235820114612446,-0.0013145729521207134,0.2995037215483538,approaching,0.7422366738319397,0,-0.0004037692397832471
20,0.7844535648822785,0.6479915380477905,0.6351990103721619,0.625605583190918,0.26070393532514574,0.5936433672904968,0.15166255831718445,0.13345083594322205,0.12124323099851608,0,0,0,-0.1249320326000452,-0.08784679470566785,0.3000021963453388,initial,0.5936433672904968,0,-0.12533580183982845
