timestep,sim_initial,sim_approaching,sim_picking,sim_done,state_progress,state_prob_initial,state_prob_approaching,state_prob_picking,state_prob_done,done_detected,red_on_blue,task_complete,bidirectional_raw,bidirectional_ema,distance,current_state,state_confidence,done_confidence,episode_progress
25,0.6404531598091125,0.8472238600254058,0.6402639448642731,0.95,0.7929263544827699,0.031247684732079506,0.2470652163028717,0.03118859976530075,0.6904984712600708,1,1,1,0.0015642741136252525,0.0009496136501368122,0.23343470349541517,done,0.6904984712600708,5,-0.013289053123444305
26,0.6405162215232849,0.8464188992977142,0.6398418545722961,0.95,0.7938457996584475,0.031332969665527344,0.24559825658798218,0.031122369691729546,0.6919463872909546,1,1,1,0.0009194451756775468,0.0009284957180153264,0.23415601916205517,done,0.6919463872909546,5,-0.012369607947766759
27,0.6410790830850601,0.8481154859066009,0.6426986157894135,0.95,0.7916560921445489,0.031344279646873474,0.24848829209804535,0.03185605630278587,0.6883113980293274,1,1,1,-0.0021897075138985755,-0.0012542465443244049,0.23485381734108837,done,0.6883113980293274,5,-0.014559315461665334
28,0.6408948451280594,0.8482428312301635,0.6426309794187546,0.95,0.791558209694922,0.03127916902303696,0.24874581396579742,0.03182696923613548,0.688148021697998,1,1,1,-9.788244962694037e-05,-0.00044479167803617976,0.23552807280775775,done,0.688148021697998,5,-0.014657197911292275
29,0.6399952471256256,0.8472296267747879,0.6409336775541306,0.95,0.7930072375386954,0.031102389097213745,0.24705933034420013,0.03139566630125046,0.6904425621032715,1,1,1,0.0014490278437734316,0.0008808819872305482,0.2361787541366771,done,0.6904425621032715,5,-0.013208170067518843
30,0.6404957175254822,0.8473100781440734,0.6411436945199966,0.95,0.7927833833917975,0.031245307996869087,0.24715423583984375,0.03144841268658638,0.6901520490646362,1,1,1,-0.00022385414689785055,0.00010756669334066913,0.23680581667058034,done,0.6901520490646362,5,-0.013432024214416693
31,0.6410340815782547,0.8475587785243988,0.6412775963544846,0.95,0.7923599920794367,0.03138803318142891,0.2475651651620865,0.03146456554532051,0.6895822286605835,1,1,1,-0.0004233913123607991,-0.00026410391065035863,0.23740921647535826,done,0.6895822286605835,5,-0.013855415526777493
32,0.6409490406513214,0.8473664194345474,0.6408172249794006,0.95,0.7926190967485309,0.031381651759147644,0.24724920094013214,0.03134031966328621,0.6900288462638855,1,1,1,0.00025910466909417895,0.00010214209517081766,0.23700549362481638,done,0.6900288462638855,5,-0.013596310857683314
33,0.6408917605876923,0.8474215537309646,0.6406039595603943,0.95,0.7925783499330282,0.031362079083919525,0.24737292528152466,0.03127194195985794,0.6899930834770203,1,1,1,-4.074681550270132e-05,2.1198576993543814e-06,0.23670260643478028,done,0.6899930834770203,5,-0.013637057673186015
34,0.6407926678657532,0.8469446420669555,0.6403366476297379,0.95,0.7931583713367582,0.03137151896953583,0.24651432037353516,0.031228777021169662,0.6908853650093079,1,1,1,0.0005800214037299245,0.00040665093992075347,0.23648229493063777,done,0.6908853650093079,5,-0.01305703626945609
35,0.6410853415727615,0.8474049389362335,0.6404719948768616,0.95,0.7925541516765953,0.03142351284623146,0.2473371922969818,0.031231362372636795,0.6900078654289246,1,1,1,-0.0006042196601628858,-0.00030095848013779393,0.23632477036403685,done,0.6900078654289246,5,-0.013661255929618976
36,0.6409743279218674,0.847525355219841,0.640023797750473,0.95,0.7924611736647784,0.03138478100299835,0.24760451912879944,0.03108786977827549,0.6899228096008301,1,1,1,-9.297801181684662e-05,-0.00015537215231313083,0.2362132237137865,done,0.6899228096008301,5,-0.013754233941435823
37,0.6406173557043076,0.8474236100912094,0.6395024210214615,0.95,0.7926862415485084,0.03128938376903534,0.24748271703720093,0.03094244934618473,0.6902855038642883,1,1,1,0.0002250678837300013,0.00011093587291706163,0.23613463667659895,done,0.6902855038642883,5,-0.013529166057705821
38,0.6406244933605194,0.8473893225193023,0.639520913362503,0.95,0.7927229669317604,0.03129402920603752,0.24741698801517487,0.030950549989938736,0.6903384923934937,1,1,1,3.672538325194541e-05,5.898853015148028e-05,0.23607938203211784,done,0.6903384923934937,5,-0.013492440674453876
39,0.6404171884059906,0.8471432745456695,0.6391801089048386,0.95,0.793068808093667,0.03125353157520294,0.24700115621089935,0.03086928278207779,0.6908760070800781,1,1,1,0.0003458411619066126,0.0002597853723800729,0.23604052887964552,done,0.6908760070800781,5,-0.013146599512547263
40,0.6408008337020874,0.8473246067762374,0.6395657360553741,0.95,0.7927515440993012,0.03135209530591965,0.2472793161869049,0.030967244878411293,0.6904013156890869,1,1,1,-0.000317263994365824,-0.00014414918434205488,0.23601316442821563,done,0.6904013156890869,5,-0.013463863506913087
41,0.6407837271690369,0.8474452763795852,0.6395437717437744,0.95,0.7926185300014913,0.03133776783943176,0.24750696122646332,0.030951591208577156,0.6902036666870117,1,1,1,-0.00013301409780985818,-0.0001363546237695172,0.2359938379907605,done,0.6902036666870117,5,-0.013596877604722946
42,0.6403944939374924,0.8469264775514602,0.6389826983213425,0.95,0.7933299230411649,0.031265292316675186,0.24661482870578766,0.030826997011899948,0.691292941570282,1,1,1,0.0007113930396736023,0.0004570687406406665,0.2359801381523325,done,0.691292941570282,5,-0.012885484565049343
43,0.6404926776885986,0.8468838900327682,0.6390724182128906,0.95,0.7933507137745619,0.031297456473112106,0.24652139842510223,0.030856095254421234,0.6913250684738159,1,1,1,2.0790733397002548e-05,0.00015167413557010177,0.23597038384563812,done,0.6913250684738159,5,-0.01286469383165234
44,0.6404622495174408,0.8468735039234161,0.6390283107757568,0.95,0.7933717816695571,0.03128946200013161,0.24650776386260986,0.03084399178624153,0.691358745098114,1,1,1,2.106789499523032e-05,6.0249767167691765e-05,0.2359634068427646,done,0.691358745098114,5,-0.01284362593665711
45,0.6403722614049911,0.8465366035699844,0.6390145719051361,0.95,0.7937792192213238,0.031288281083106995,0.24589046835899353,0.03086634911596775,0.6919549107551575,1,1,1,0.00040743755176664287,0.00030328121638695753,0.2359583861268679,done,0.6919549107551575,5,-0.012436188384890468
46,0.6404019445180893,0.8467258632183075,0.6391431987285614,0.95,0.7935510198585689,0.031281452625989914,0.2462296038866043,0.030890176072716713,0.6915988326072693,1,1,1,-0.00022819936275486619,-6.875518901231904e-05,0.23595475151098444,done,0.6915988326072693,5,-0.012664387747645334
47,0.6402114033699036,0.846487683057785,0.6389976739883423,0.95,0.7938754434138536,0.0312434621155262,0.24581356346607208,0.03086654096841812,0.6920763850212097,1,1,1,0.0003244235552847252,0.00020646993199561193,0.23595210413193182,done,0.6920763850212097,5,-0.012339964192360608
48,0.6402206420898438,0.8465932726860046,0.6390659660100937,0.95,0.7937501611188054,0.031237496063113213,0.24600346386432648,0.030878882855176926,0.6918801665306091,1,1,1,-0.00012528229504826793,-2.5756626935103958e-05,0.23595016330121502,done,0.6918801665306091,5,-0.012465246487408876
49,0.6402247250080109,0.8465296298265457,0.6391393691301346,0.95,0.7938190154358744,0.031242908909916878,0.2458794265985489,0.030905652791261673,0.691972017288208,1,1,1,6.885431706904477e-05,4.047103386780015e-05,0.23594873111948136,done,0.691972017288208,5,-0.012396392170339832
50,0.640231266617775,0.846540492773056,0.6391659379005432,0.95,0.7938040032796562,0.03124379552900791,0.2458970695734024,0.030912721529603004,0.6919464468955994,1,1,1,-1.501215621824148e-05,1.6328008075710128e-06,0.23594766733767245,done,0.6919464468955994,5,-0.012411404326558073
51,0.640253558754921,0.8465492397546768,0.6391689330339432,0.95,0.7937882957234978,0.031249847263097763,0.2459113895893097,0.030912738293409348,0.6919260025024414,1,1,1,-1.5707556158317537e-05,-1.0505449068550971e-05,0.23594687206478182,done,0.6919260025024414,5,-0.01242711188271639
