timestep,sim_initial,sim_approaching,sim_picking,sim_done,state_progress,state_prob_initial,state_prob_approaching,state_prob_picking,state_prob_done,done_detected,red_on_blue,task_complete,bidirectional_raw,bidirectional_ema,distance,current_state,state_confidence,done_confidence,episode_progress
0,0.6257728040218353,0.6497788727283478,0.6325191855430603,0.6262657940387726,0.49268533021211625,0.23009352385997772,0.2925238311290741,0.2461521029472351,0.23123055696487427,0,0,0,2.1707266569137573e-05,1.528618080773537e-05,0.2865089226420109,approaching,0.2925238311290741,0,0.0
1,0.6275019943714142,0.6521084904670715,0.6334243565797806,0.6273029446601868,0.4912288984656334,0.2305206060409546,0.29483193159103394,0.24458524584770203,0.23006224632263184,0,0,0,-0.0014564317464828558,-0.0010149163682956783,0.2872595470520143,approaching,0.29483193159103394,0,-0.0014564317464828558
2,0.6277409791946411,0.6532150208950043,0.635403037071228,0.628151535987854,0.4922889795899391,0.22863028943538666,0.2949621379375458,0.24683666229248047,0.2295709103345871,0,0,0,0.0010600811243057229,0.00043758187652530246,0.2880954958547491,approaching,0.2949621379375458,0,-0.0003963506221771329
3,0.6268569678068161,0.6514802575111389,0.6341376602649689,0.627649262547493,0.49297502487897876,0.22921724617481232,0.29321402311325073,0.2465282380580902,0.23104047775268555,0,0,0,0.0006860452890396496,0.0006115062652853455,0.28898038644572654,approaching,0.29321402311325073,0,0.00028969466686251666
4,0.6273354589939117,0.6522828042507172,0.634470596909523,0.6274656355381012,0.49198247149586677,0.22943085432052612,0.2944401502609253,0.24639926850795746,0.22972971200942993,0,0,0,-0.0009925533831119937,-0.0005113354885927918,0.2895735988056896,approaching,0.2944401502609253,0,-0.000702858716249477
5,0.6256902366876602,0.6510888487100601,0.6327424943447113,0.6269181221723557,0.4930148582160473,0.22859351336956024,0.29469215869903564,0.24529661238193512,0.231417715549469,0,0,0,0.0010323867201805226,0.0005692700575485282,0.2899726769460315,approaching,0.29469215869903564,0,0.00032952800393104553
6,0.6283791959285736,0.6539292633533478,0.6349121034145355,0.6276603490114212,0.49044155806303025,0.22980821132659912,0.29670706391334534,0.245322585105896,0.22816209495067596,0,0,0,-0.002573300153017044,-0.001630529089847372,0.2905492043423376,approaching,0.29670706391334534,0,-0.0022437721490859985
7,0.6276277005672455,0.6531235575675964,0.6339838057756424,0.6267639994621277,0.4902210503816605,0.23002077639102936,0.2968207001686096,0.2451157569885254,0.22804266214370728,0,0,0,-0.00022050768136977483,-0.0006435141039130541,0.2912384875190532,approaching,0.2968207001686096,0,-0.0024642798304557734
8,0.6293078362941742,0.6542300283908844,0.636433333158493,0.6289201080799103,0.49138663157820706,0.22972603142261505,0.29474446177482605,0.24669252336025238,0.22883696854114532,0,0,0,0.0011655811965465834,0.000622852606408692,0.29199471308155445,approaching,0.29474446177482605,0,-0.00129869863390919
9,0.628496378660202,0.652153417468071,0.6364847123622894,0.627256765961647,0.49137906864285474,0.23053495585918427,0.29206398129463196,0.24970634281635284,0.22769470512866974,0,0,0,-7.562935352312117e-06,0.00018156172717598916,0.2927863323448339,approaching,0.29206398129463196,0,-0.001306261569261502
10,0.6289254277944565,0.6523980647325516,0.6357787549495697,0.6255545318126678,0.48849701792001726,0.23243097960948944,0.293923556804657,0.2489188015460968,0.22472664713859558,0,0,0,-0.0028820507228374814,-0.00196296698783344,0.29359195901901064,approaching,0.293923556804657,0,-0.0041883122920989835
11,0.6305813938379288,0.6545231193304062,0.6371655017137527,0.6255528032779694,0.48625996589660647,0.23312616348266602,0.2961888611316681,0.24899205565452576,0.22169296443462372,0,0,0,-0.0022370520234107905,-0.0021548265127375853,0.29439725588266447,approaching,0.2961888611316681,0,-0.006425364315509774
12,0.6313507258892059,0.6540152579545975,0.6364877074956894,0.625009685754776,0.48468889623880385,0.23553496599197388,0.29545143246650696,0.2479504942893982,0.22106309235095978,0,0,0,-0.0015710696578026262,-0.001746196714283114,0.295192690381146,approaching,0.29545143246650696,0,-0.0079964339733124
13,0.6336341500282288,0.6557168960571289,0.6387375593185425,0.6255703270435333,0.4829834422469139,0.2368548959493637,0.2953837215900421,0.24925631284713745,0.21850508451461792,0,0,0,-0.001705453991889927,-0.001717676808607883,0.295971964996183,approaching,0.2953837215900421,0,-0.009701887965202327
14,0.6334385126829147,0.6543143093585968,0.6373509168624878,0.6252990514039993,0.48288758248090746,0.2384430170059204,0.2937966287136078,0.24795663356781006,0.21980375051498413,0,0,0,-9.58597660064564e-05,-0.0005824048787868844,0.2967309406421595,approaching,0.2937966287136078,0,-0.009797747731208784
15,0.633661299943924,0.6533822119235992,0.6380319893360138,0.6262660920619965,0.4844665932655335,0.2385842651128769,0.29059526324272156,0.24924328923225403,0.22157715260982513,0,0,0,0.0015790107846260226,0.0009305860856021503,0.297466907942733,approaching,0.29059526324272156,0,-0.008218736946582761
16,0.6319373697042465,0.6518333107233047,0.638060137629509,0.625439316034317,0.4862225177884102,0.2369466871023178,0.2891063094139099,0.25190773606300354,0.22203925251960754,0,0,0,0.0017559245228767062,0.0015083229916943394,0.2981780986792968,approaching,0.2891063094139099,0,-0.006462812423706055
17,0.635026216506958,0.6547828614711761,0.6401623487472534,0.6280277818441391,0.4852576270699501,0.23789441585540771,0.2898586690425873,0.2504321336746216,0.22181473672389984,0,0,0,-0.0009648907184600652,-0.0002229266054137438,0.2988633606655035,approaching,0.2898586690425873,0,-0.00742770314216612
18,0.634588211774826,0.6547855883836746,0.6414077132940292,0.6296871900558472,0.4882338845729828,0.23548470437526703,0.2881898283958435,0.2521038055419922,0.22422169148921967,0,0,0,0.0029762575030326532,0.002016502270498734,0.299521942701422,approaching,0.2881898283958435,0,-0.004451445639133467
19,0.632405161857605,0.6538233160972595,0.6390604823827744,0.6288680583238602,0.48916866749525073,0.23403236269950867,0.2899304926395416,0.2501380443572998,0.2258991152048111,0,0,0,0.0009347829222679516,0.0012592987267371863,0.30015335311818897,approaching,0.2899304926395416,0,-0.003516662716865515
20,0.6325604021549225,0.6545487195253372,0.6392210125923157,0.6288469582796097,0.488704489916563,0.23373480141162872,0.291217565536499,0.24983324110507965,0.225214421749115,0,0,0,-0.0004641775786877189,5.2865312939752755e-05,0.3007572672279889,approaching,0.291217565536499,0,-0.003980840295553234
21,0.6345167458057404,0.6553458720445633,0.639079749584198,0.6290380358695984,0.4862514387071133,0.23668937385082245,0.2915000319480896,0.24773980677127838,0.22407075762748718,0,0,0,-0.002453051209449719,-0.0017012762527328774,0.301333467111341,approaching,0.2915000319480896,0,-0.006433891505002953
22,0.635582685470581,0.6556575894355774,0.6413897275924683,0.631045937538147,0.4882468783855438,0.23597408831119537,0.28843533992767334,0.2500828504562378,0.2255077064037323,0,0,0,0.0019954396784305217,0.0008864248990815019,0.3018818026882011,approaching,0.28843533992767334,0,-0.0044384518265724315
23,0.6373528242111206,0.6566492915153503,0.6424736827611923,0.6321120411157608,0.4874761365354061,0.23728592693805695,0.2877899408340454,0.24975360929965973,0.2251705378293991,0,0,0,-0.0007707418501377017,-0.00027359182537194056,0.3024021667340189,approaching,0.2877899408340454,0,-0.005209193676710133
24,0.6380435675382614,0.6577675193548203,0.6438902318477631,0.6324643343687057,0.48722466439008716,0.2367435097694397,0.2883620262145996,0.2509976923465729,0.22389674186706543,0,0,0,-0.0002514721453189539,-0.0002581080493348499,0.30289447898851746,approaching,0.2883620262145996,0,-0.005460665822029087
25,0.6372624933719635,0.657056987285614,0.6444732993841171,0.6326463222503662,0.4889239850640297,0.2353740632534027,0.2868965268135071,0.2529735267162323,0.22475586831569672,0,0,0,0.001699320673942517,0.001112092056959307,0.3033586761615349,approaching,0.2868965268135071,0,-0.00376134514808657
26,0.6378698647022247,0.6569389998912811,0.6450622081756592,0.6347368955612183,0.4909588953852654,0.23508302867412567,0.2844708263874054,0.25261396169662476,0.22783216834068298,0,0,0,0.0020349103212357056,0.0017580648419527859,0.3037947057394579,approaching,0.2844708263874054,0,-0.0017264348268508645
27,0.6371274292469025,0.6571103930473328,0.6449254751205444,0.6351819932460785,0.4921903529763222,0.23347952961921692,0.2851240634918213,0.25241509079933167,0.22898130118846893,0,0,0,0.001231457591056806,0.0013894397663255999,0.30420252222258304,approaching,0.2851240634918213,0,-0.0004949772357940585
28,0.639772966504097,0.6584047079086304,0.64748215675354,0.6378898620605469,0.492846223115921,0.2343956083059311,0.282400906085968,0.25318044424057007,0.23002302646636963,0,0,0,0.0006558701395988353,0.0008759410276168647,0.30458208231366285,approaching,0.282400906085968,0,0.00016089290380477683
29,0.6398254185914993,0.6582202315330505,0.6468075960874557,0.6384111493825912,0.4931788551807404,0.23472917079925537,0.28213366866111755,0.25170424580574036,0.23143289983272552,0,0,0,0.00033263206481937146,0.0004956247536586195,0.30411245673263543,approaching,0.28213366866111755,0,0.0004935249686241483
30,0.6402929276227951,0.6584354341030121,0.6479488611221313,0.6393689513206482,0.4941701045632363,0.23423080146312714,0.28082510828971863,0.25286757946014404,0.23207654058933258,0,0,0,0.0009912493824958957,0.0008425619938447128,0.3030533137229349,approaching,0.28082510828971863,0,0.001484774351120044
31,0.6413846462965012,0.660158708691597,0.649115189909935,0.638976514339447,0.4921789565682412,0.234571173787117,0.28301486372947693,0.25342410802841187,0.22898989915847778,0,0,0,-0.0019911479949951127,-0.0011410349983431648,0.3015932560377412,approaching,0.28301486372947693,0,-0.0005063736438750688
32,0.6409181952476501,0.6585978269577026,0.6484705060720444,0.6394893825054169,0.4937446826696396,0.23487138748168945,0.2802926003932953,0.2532965838909149,0.23153941333293915,0,0,0,0.0015657261013984347,0.0007536977714759546,0.29986512297596085,approaching,0.2802926003932953,0,0.001059352457523366
33,0.6429155021905899,0.6607504785060883,0.6514869630336761,0.6403361260890961,0.4927901050448418,0.23478172719478607,0.28062134981155396,0.25579366087913513,0.22880330681800842,0,0,0,-0.0009545776247978366,-0.0004420950059156992,0.2979609302567971,approaching,0.28062134981155396,0,0.00010477483272552934
34,0.6424732804298401,0.6591060608625412,0.650879368185997,0.640039473772049,0.49343230545520783,0.2355928272008896,0.2782258093357086,0.2562532126903534,0.2299281358718872,0,0,0,0.0006422004103660561,0.00031691178548152944,0.2959437908593969,approaching,0.2782258093357086,0,0.0007469752430915855
35,0.6417679339647293,0.6584877073764801,0.6506580710411072,0.640044316649437,0.4944393602013588,0.23485910892486572,0.2776005268096924,0.2566947042942047,0.23084573447704315,0,0,0,0.0010070547461509816,0.0008000118579501458,0.29460820627879886,approaching,0.2776005268096924,0,0.001754029989242567
36,0.6409967690706253,0.65847247838974,0.6514712572097778,0.6404183506965637,0.49614169239997863,0.23279540240764618,0.27724939584732056,0.25850236415863037,0.2314528077840805,0,0,0,0.0017023321986198159,0.001431636096418915,0.2937046903145237,approaching,0.27724939584732056,0,0.003456362187862383
37,0.6422960013151169,0.6593721061944962,0.6528080999851227,0.6406355649232864,0.4950834861397743,0.2336130440235138,0.2771133482456207,0.2595076560974121,0.22976595163345337,0,0,0,-0.0010582062602043085,-0.00031125355321734135,0.2930760912760445,approaching,0.2771133482456207,0,0.0023981559276580744
38,0.6424972862005234,0.6599982976913452,0.6526015102863312,0.6408638656139374,0.49473542869091036,0.23356959223747253,0.2782416045665741,0.25840339064598083,0.22978542745113373,0,0,0,-0.00034805744886395873,-0.0003370162801699735,0.29262139923256264,approaching,0.2782416045665741,0,0.0020500984787941157
39,0.6418641805648804,0.6602346003055573,0.652347594499588,0.640544593334198,0.49487165600061417,0.23260802030563354,0.2795157730579376,0.25831735134124756,0.2295588254928589,0,0,0,0.00013622730970380692,-5.745767258327246e-06,0.292274515355379,approaching,0.2795157730579376,0,0.0021863257884979226
