timestep,sim_initial,sim_approaching,sim_picking,sim_done,state_progress,state_prob_initial,state_prob_approaching,state_prob_picking,state_prob_done,done_detected,red_on_blue,task_complete,bidirectional_raw,bidirectional_ema,distance,current_state,state_confidence,done_confidence,episode_progress
0,0.630969688296318,0.8405988335609436,0.6322519332170486,0.628168374300003,0.3898746580630541,0.08991823345422745,0.7315689325332642,0.09107860177755356,0.08743424713611603,0,0,0,0.00015039503574371116,0.00010400807867569596,0.2102205499330921,approaching,0.7315689325332642,0,0.0
1,0.6301833093166351,0.8392461359500885,0.6309691667556763,0.6273800283670425,0.3899951616674662,0.09033223986625671,0.7307878136634827,0.09104489535093307,0.08783510327339172,0,0,0,0.00012050360441206998,0.00011555494669115777,0.2111429586792955,approaching,0.7307878136634827,0,0.00012050360441206998
2,0.6316494047641754,0.8396002769470214,0.6322776675224304,0.6284800916910172,0.39024626150727276,0.09111078083515167,0.7289356589317322,0.09168507158756256,0.08826849609613419,0,0,0,0.00025109983980659,0.00021043637187196032,0.21218257407321606,approaching,0.7289356589317322,0,0.00037160344421866
3,0.6318022161722183,0.8402622461318969,0.6317945271730423,0.628808006644249,0.38995482251048086,0.09081164747476578,0.7302508354187012,0.09080468118190765,0.08813291043043137,0,0,0,-0.000291438996791904,-0.00014087638619274468,0.2132946897856005,approaching,0.7302508354187012,0,8.016444742675599e-05
4,0.6328714191913605,0.8415652632713317,0.633457601070404,0.6293968260288239,0.389746510386467,0.09064598381519318,0.7306247353553772,0.09117892384529114,0.08755046874284744,0,0,0,-0.00020831212401384303,-0.00018808140266751353,0.2136577176629466,approaching,0.7306247353553772,0,-0.00012814767658708703
5,0.633955329656601,0.8432488113641738,0.6355571150779724,0.6298320591449738,0.38940099358558655,0.09021668136119843,0.7315375208854675,0.09167340397834778,0.08657243102788925,0,0,0,-0.0003455168008804632,-0.0002982861814165783,0.2142845442870392,approaching,0.7315375208854675,0,-0.00047366447746755025
6,0.6340032815933228,0.8432880163192749,0.6353121697902679,0.630434513092041,0.38962346121668817,0.0902031883597374,0.7313643097877502,0.09139163792133331,0.08704084157943726,0,0,0,0.00022246763110161938,6.624148734616006e-05,0.21508130040570253,approaching,0.7313643097877502,0,-0.00025119684636593087
7,0.6335249692201614,0.8433140635490417,0.6363649964332581,0.6304388791322708,0.39005297966301444,0.08970712870359421,0.7310205698013306,0.09229137748479843,0.08698096871376038,0,0,0,0.00042951844632627134,0.00032053535863223794,0.2159852241804617,approaching,0.7310205698013306,0,0.00017832159996034047
8,0.6343361139297485,0.8437448859214782,0.6373530775308609,0.631089523434639,0.39018068723380567,0.08995463699102402,0.7302545309066772,0.09270987659692764,0.08708107471466064,0,0,0,0.00012770757079122452,0.00018555590714352854,0.21695428278400317,approaching,0.7302545309066772,0,0.000306029170751565
9,0.6338361650705338,0.8435471922159195,0.6368862092494965,0.6299289464950562,0.38970732480287557,0.08980482816696167,0.7312453389167786,0.09258615970611572,0.08636363595724106,0,0,0,-0.0004733624309301021,-0.00027568692950801285,0.2179601874838894,approaching,0.7312453389167786,0,-0.0001673332601785371
10,0.6368553936481476,0.8470211595296859,0.6418739408254623,0.6317307949066162,0.389387843310833,0.0894356220960617,0.7315579652786255,0.09403854608535767,0.08496788889169693,0,0,0,-0.0003194814920425837,-0.00030634312328221245,0.2189838330897647,approaching,0.7315579652786255,0,-0.0004868147522211208
